Instance,LastWeek,Authority__column,Cohort__column,Degree__column,Hub__column,In-Degree__column,NumPosts__column,Out-Degree__column,Post Density__column,Post Duration__column,Subthreadstarter__column,Threadstarter__column,Week__column
242,True,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,0.883783,0.002382105,0.0,0.0,1.0
243,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
244,False,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
245,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
246,True,0.0777605,Coh1,0.25,0.1718213,0.05,0.08,0.3,0.0872258,0.024135789,0.0,1.0,4.0
247,True,0.06142505,Coh1,0.525,0.3012048,0.05,0.08,0.666666667,0.225759,0.009325263,0.0,1.0,1.0
248,False,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,0.215773,0.009756842,0.0,0.0,1.0
249,False,0.0973394,Coh1,0.125,0.0,0.25,0.48,0.0,0.0167891,0.752368421,0.0,0.0,2.0
250,False,0.169491525,Coh1,0.125,0.0,0.25,0.24,0.0,0.0361172,0.174869474,0.0,0.0,3.0
251,False,0.0777605,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
252,False,0.09784735,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,5.0
253,True,0.314861475,Coh1,0.1,0.0,0.2,0.28,0.0,0.0118622,0.621166316,1.0,0.0,6.0
254,False,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,0.0141396,0.148891579,0.0,0.0,1.0
255,True,0.032446475,Coh1,0.1,0.1059322,0.05,0.08,0.1,0.616523,0.003414737,0.0,1.0,2.0
256,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
257,False,0.06142505,Coh1,0.05,0.3012048,0.05,0.08,0.033333333,0.00733805,0.286896842,0.0,1.0,1.0
258,False,0.0486697,Coh1,0.05,0.0,0.1,0.12,0.0,0.00545765,0.578617895,0.0,0.0,2.0
259,False,0.14124295,Coh1,0.1,0.0,0.2,0.16,0.0,0.00915642,0.459844211,0.0,0.0,3.0
260,True,0.0777605,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
261,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
262,False,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
263,True,0.1977401,Coh1,0.15,0.0,0.3,0.28,0.0,0.00817376,0.901472632,0.0,0.0,3.0
264,True,0.1842752,Coh1,0.125,0.0,0.25,0.32,0.0,0.125351,0.06718,1.0,0.0,1.0
265,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
266,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
267,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
268,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
269,False,0.146009075,Coh1,0.375,0.3707627,0.4,0.68,0.233333333,0.0171882,1.0,0.0,1.0,2.0
270,False,0.14124295,Coh1,0.1,0.0,0.2,0.16,0.0,0.00405728,1.0,0.0,0.0,3.0
271,False,0.0777605,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,1.0,0.0,4.0
272,False,0.09784735,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,0.001094737,0.0,1.0,5.0
273,False,0.314861475,Coh1,0.1,0.0,0.2,0.28,0.0,0.0208758,0.352964211,1.0,0.0,6.0
274,False,0.21276595,Coh1,0.025,0.0,0.05,0.08,0.0,1.0,0.001096842,0.0,0.0,7.0
275,False,0.06142505,Coh1,0.025,0.0,0.05,0.16,0.0,0.131609,0.031992632,0.0,0.0,1.0
276,True,0.0486697,Coh1,0.05,0.0,0.1,0.16,0.0,0.00683396,0.616117895,0.0,0.0,2.0
277,False,0.0921376,Coh1,0.05,0.0,0.1,0.12,0.0,0.0501035,0.063027368,0.0,0.0,1.0
278,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
279,True,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,0.0187621,0.112208421,0.0,0.0,1.0
280,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
281,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
282,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
283,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
284,True,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,0.150184,0.014017895,1.0,0.0,1.0
285,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
286,False,0.0921376,Coh1,0.05,0.0,0.1,0.12,0.0,0.0190783,0.165523158,0.0,0.0,1.0
287,True,0.0486697,Coh1,0.05,0.0,0.1,0.24,0.0,0.0545227,0.115837895,0.0,0.0,2.0
288,True,0.06142505,Coh1,0.025,0.0,0.05,0.16,0.0,0.19442,0.021656842,1.0,0.0,1.0
289,True,0.122850125,Coh1,0.075,0.0,0.15,0.12,0.0,1.0,0.002604211,0.0,0.0,1.0
290,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
291,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,1.0,1.05263E-4,0.0,0.0,1.0
292,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,0.528821,0.003981053,0.0,0.0,1.0
293,True,0.0,Coh3,0.0,0.0,0.0,0.04,0.0,0.001,0.0,0.0,0.0,1.0
294,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
295,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
296,False,0.064892925,Coh1,0.475,0.2118644,0.15,0.2,0.533333333,0.0156811,0.335636842,0.0,1.0,2.0
297,True,0.056497175,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
298,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
299,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
300,True,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,0.0167129,0.125966316,0.0,0.0,1.0
301,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
302,False,0.122850125,Coh1,0.075,0.0,0.15,0.12,0.0,0.0213617,0.147829474,1.0,0.0,1.0
303,False,0.162232325,Coh1,0.325,0.3707627,0.45,0.84,0.133333333,0.0243393,0.908213684,0.0,0.0,2.0
304,False,0.14124295,Coh1,0.125,0.2900232,0.2,0.28,0.033333333,0.0154917,0.475635789,0.0,0.0,3.0
305,False,0.11664075,Coh1,0.15,0.1718213,0.1,0.2,0.133333333,0.0129996,0.404871579,0.0,0.0,4.0
306,False,0.2446184,Coh1,0.1,0.0,0.2,0.28,0.0,0.018851,0.390876842,0.0,0.0,5.0
307,True,0.188916875,Coh1,0.05,0.0,0.1,0.12,0.0,0.331345,0.009530526,0.0,0.0,6.0
308,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
309,True,0.0,Coh1,0.15,0.1506024,0.0,0.08,0.2,1.0,0.001026316,0.0,1.0,1.0
310,True,0.06142505,Coh1,0.025,0.0,0.05,0.12,0.0,0.0402107,0.078533684,0.0,0.0,1.0
311,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,0.0344056,0.061189474,0.0,0.0,1.0
312,False,0.0486697,Coh1,0.05,0.0,0.1,0.08,0.0,0.0248998,0.084549474,0.0,0.0,2.0
313,True,0.084745775,Coh1,0.05,0.0,0.1,0.08,0.0,0.018421,0.114286316,0.0,0.0,3.0
314,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
315,False,0.0486697,Coh1,0.2,0.1059322,0.1,0.28,0.2,0.013784,0.534564211,0.0,1.0,2.0
316,False,0.14124295,Coh1,0.275,0.174013925,0.2,0.32,0.233333333,0.0139971,0.601630526,0.0,1.0,3.0
317,False,0.0777605,Coh1,0.325,0.1718213,0.05,0.2,0.4,0.0106453,0.494409474,0.0,1.0,4.0
318,False,0.4403131,Coh1,0.6,0.638686125,0.4,0.84,0.533333333,0.0297277,0.743592632,1.0,1.0,5.0
319,False,0.314861475,Coh1,0.45,0.666666675,0.2,0.6,0.466666667,0.0204323,0.772770526,0.0,1.0,6.0
320,False,0.4255319,Coh1,0.075,0.0,0.15,0.12,0.0,0.00797964,0.395744211,0.0,0.0,7.0
321,True,0.0,Coh2,0.025,0.0529661,0.0,0.04,0.033333333,0.001,0.0,0.0,0.0,1.0
322,True,0.0,Coh1,0.15,0.1506024,0.0,0.04,0.2,0.001,0.0,0.0,1.0,1.0
323,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
324,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
325,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
326,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
327,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
328,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
329,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
330,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
331,True,0.0,Coh3,0.0,0.0,0.0,0.04,0.0,0.001,0.0,0.0,0.0,1.0
332,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
333,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
334,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
335,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,0.00721615,0.291743158,1.0,0.0,1.0
336,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
337,False,0.056497175,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
338,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
339,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
340,True,0.314861475,Coh1,0.1,0.0,0.2,0.2,0.0,0.00605271,0.869553684,1.0,0.0,6.0
341,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
342,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
343,False,0.122850125,Coh1,0.075,0.0,0.15,0.12,0.0,0.064041,0.049310526,0.0,0.0,1.0
344,True,0.08111615,Coh1,0.1,0.0,0.2,0.16,0.0,0.00690119,0.610115789,0.0,0.0,2.0
345,True,0.0,Coh2,0.025,0.0529661,0.0,0.04,0.033333333,0.001,0.0,0.0,0.0,1.0
346,True,0.0486697,Coh2,0.325,0.1059322,0.1,0.12,0.366666667,0.0196826,0.160441053,0.0,0.0,1.0
347,True,0.0486697,Coh2,0.05,0.0,0.1,0.24,0.0,0.0701951,0.089974737,0.0,0.0,1.0
348,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,0.00927351,0.227018947,0.0,0.0,1.0
349,True,0.0973394,Coh2,0.125,0.0,0.25,0.28,0.0,1.0,0.007142105,0.0,0.0,1.0
350,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
351,False,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
352,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
353,True,0.0777605,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
354,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
355,True,0.113562625,Coh2,0.25,0.3707627,0.3,0.44,0.133333333,0.0276465,0.418821053,0.0,0.0,1.0
356,True,0.0921376,Coh1,0.1,0.4518072,0.1,0.12,0.066666667,0.0367656,0.085892632,0.0,1.0,1.0
357,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
358,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,3.73684E-4,0.0,0.0,1.0
359,True,0.032446475,Coh1,0.15,0.1059322,0.05,0.08,0.166666667,0.00354746,0.593455789,0.0,1.0,2.0
360,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
361,False,0.06142505,Coh1,0.025,0.0,0.05,0.08,0.0,0.0668092,0.031511579,1.0,0.0,1.0
362,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
363,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
364,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,1.0,0.0,1.0
365,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
366,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,0.904568,0.002327368,0.0,0.0,1.0
367,False,0.064892925,Coh1,0.075,0.0,0.15,0.12,0.0,0.0292612,0.107921053,0.0,0.0,2.0
368,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
369,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
370,True,0.0,Coh1,0.0,0.0,0.0,0.04,0.0,0.001,0.0,0.0,0.0,5.0
371,False,0.0,Coh1,0.05,0.1506024,0.0,0.04,0.066666667,0.001,0.0,0.0,1.0,1.0
372,False,0.0973394,Coh1,0.4,0.3177966,0.25,0.44,0.366666667,0.0560081,0.206736842,1.0,1.0,2.0
373,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
374,False,0.11664075,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,9.85263E-4,0.0,0.0,4.0
375,True,0.146771025,Coh1,0.15,0.273722625,0.1,0.12,0.133333333,1.0,0.001214737,0.0,1.0,5.0
376,True,0.0,Coh1,0.075,0.1506024,0.0,0.04,0.1,0.001,0.0,0.0,1.0,1.0
377,False,0.12978585,Coh2,0.175,0.0,0.35,0.36,0.0,0.0138417,0.684432632,0.0,0.0,1.0
378,False,0.395480225,Coh2,0.6,0.81206495,0.65,1.0,0.366666667,0.0305336,0.861864211,1.0,1.0,2.0
379,False,0.58320375,Coh2,0.35,0.0,0.7,1.0,0.0,0.0393698,0.935795789,1.0,0.0,3.0
380,False,0.4403131,Coh2,0.375,0.821167875,0.4,0.8,0.233333333,0.0205267,1.0,1.0,0.0,4.0
381,False,0.0,Coh2,0.125,0.166666675,0.0,0.04,0.166666667,0.001,0.0,0.0,0.0,5.0
382,False,0.21276595,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,6.0
383,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
384,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
385,False,0.0777605,Coh2,0.1,0.1718213,0.05,0.08,0.1,0.00922224,0.228281053,0.0,1.0,3.0
386,True,0.09784735,Coh2,0.025,0.0,0.05,0.08,0.0,0.0362384,0.058094737,0.0,0.0,4.0
387,False,0.17845555,Coh2,0.325,0.4766949,0.5,0.68,0.1,0.0303912,0.588812632,0.0,1.0,1.0
388,False,0.11299435,Coh2,0.075,0.0,0.15,0.32,0.0,0.0131929,0.638303158,0.0,0.0,2.0
389,False,0.2332815,Coh2,0.125,0.0,0.25,0.2,0.0,0.00559253,0.941104211,0.0,0.0,3.0
390,False,0.09784735,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
391,False,0.314861475,Coh2,0.1,0.0,0.2,0.32,0.0,0.0151325,0.556487368,0.0,1.0,5.0
392,False,0.319148925,Coh2,0.05,0.0,0.1,0.24,0.0,0.0139528,0.452652632,0.0,0.0,6.0
393,False,0.08111615,Coh2,0.1,0.0,0.2,0.28,0.0,0.300519,0.024518947,0.0,0.0,1.0
394,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
395,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
396,True,0.09784735,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
397,False,0.08111615,Coh2,0.1,0.0,0.2,0.28,0.0,0.0115776,0.636436842,0.0,0.0,1.0
398,False,0.11299435,Coh2,0.1,0.23201855,0.15,0.32,0.033333333,0.0114972,0.732445263,0.0,1.0,2.0
399,False,0.11664075,Coh2,0.05,0.0,0.1,0.24,0.0,0.0188756,0.334601053,0.0,0.0,3.0
400,False,0.195694725,Coh2,0.425,0.3649635,0.15,0.6,0.466666667,0.0275494,0.573133684,0.0,1.0,4.0
401,False,0.44080605,Coh2,0.3,1.0,0.3,0.84,0.2,0.0224191,0.986003158,1.0,1.0,5.0
402,False,0.744680875,Coh2,0.275,1.0,0.3,0.64,0.166666667,0.0309492,0.544186316,1.0,1.0,6.0
403,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
404,False,0.084745775,Coh2,0.05,0.0,0.1,0.08,0.0,0.016067,0.131030526,0.0,0.0,2.0
405,False,0.0,Coh2,0.025,0.08591065,0.0,0.04,0.033333333,0.001,0.0,0.0,0.0,3.0
406,False,0.146771025,Coh2,0.05,0.0,0.1,0.08,0.0,0.00871369,0.241604211,0.0,0.0,4.0
407,False,0.125944575,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,5.0
408,False,0.21276595,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,6.0
409,True,0.06142505,Coh1,0.15,0.3012048,0.05,0.08,0.166666667,0.0285641,0.073703158,0.0,1.0,1.0
410,True,0.122850125,Coh1,0.075,0.0,0.15,0.12,0.0,0.154615,0.020424211,0.0,0.0,1.0
411,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,0.565291,0.003724211,0.0,0.0,1.0
412,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
413,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
414,False,0.064892925,Coh1,0.075,0.0,0.15,0.12,0.0,0.00415051,0.760844211,0.0,0.0,2.0
415,False,0.056497175,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
416,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
417,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
418,True,0.125944575,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,6.0
419,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
420,True,0.064892925,Coh1,0.075,0.0,0.15,0.12,0.0,0.0359109,0.087936842,0.0,0.0,2.0
421,True,0.0921376,Coh1,0.225,0.4518072,0.1,0.24,0.233333333,0.0427487,0.147742105,0.0,1.0,1.0
422,True,0.0921376,Coh1,0.05,0.0,0.1,0.12,0.0,0.0796982,0.039623158,0.0,0.0,1.0
423,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
424,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
425,True,0.032446475,Coh2,0.075,0.1059322,0.05,0.08,0.066666667,1.0,5.51579E-4,0.0,0.0,1.0
426,False,0.2259887,Coh3,0.45,0.4640371,0.35,0.56,0.366666667,0.0166707,0.883997895,0.0,1.0,1.0
427,False,0.466563,Coh3,0.275,0.0,0.55,0.56,0.0,0.0166104,0.887206316,1.0,0.0,2.0
428,False,0.09784735,Coh3,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
429,True,0.125944575,Coh3,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
430,False,0.36723165,Coh3,0.35,0.754060325,0.6,0.76,0.066666667,0.0219352,0.911774737,1.0,1.0,1.0
431,False,0.27216175,Coh3,0.15,0.0,0.3,0.32,0.0,0.0101399,0.830484211,0.0,0.0,2.0
432,False,0.538160475,Coh3,0.325,1.0,0.5,0.56,0.1,0.0156984,0.938750526,1.0,1.0,3.0
433,False,0.881612125,Coh3,0.375,1.0,0.65,1.0,0.066666667,0.0292048,0.93712,0.0,0.0,4.0
434,False,0.744680875,Coh3,0.15,0.0,0.3,0.28,0.0,0.0138972,0.530208421,1.0,0.0,5.0
435,True,0.056497175,Coh3,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
436,False,0.06142505,Coh1,0.15,0.3012048,0.05,0.08,0.166666667,0.0141384,0.148904211,0.0,1.0,1.0
437,True,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
438,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
439,True,0.0486697,Coh1,0.3,0.1588983,0.1,0.2,0.333333333,0.158655,0.033173684,0.0,0.0,2.0
440,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
441,True,0.08111615,Coh1,0.475,0.264830525,0.2,0.52,0.5,0.0145285,0.941885263,0.0,1.0,2.0
442,True,0.032446475,Coh2,0.025,0.0,0.05,0.12,0.0,0.0351815,0.08976,0.0,0.0,1.0
443,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
444,True,0.188916875,Coh6,0.55,0.5,0.1,0.48,0.666666667,0.0170884,0.739191579,0.0,1.0,1.0
445,True,0.06142505,Coh1,0.55,0.3012048,0.05,0.08,0.7,0.0247509,0.085057895,0.0,1.0,1.0
446,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
447,False,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
448,False,0.169491525,Coh1,0.125,0.0,0.25,0.32,0.0,0.00898246,0.9375,1.0,0.0,3.0
449,False,0.155521,Coh1,0.15,0.343642625,0.15,0.2,0.1,0.0100676,0.522783158,0.0,0.0,4.0
450,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
451,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
452,False,0.4255319,Coh1,0.225,0.892857175,0.15,0.32,0.2,0.0245494,0.343024211,0.0,1.0,7.0
453,False,0.064892925,Coh2,0.075,0.0,0.15,0.24,0.0,1.0,0.004131579,0.0,0.0,1.0
454,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
455,False,0.466563,Coh2,0.425,0.773195875,0.55,1.0,0.2,0.0294413,0.929593684,0.0,0.0,3.0
456,True,0.4403131,Coh2,0.35,0.729927,0.4,0.72,0.2,0.0494176,0.383413684,0.0,1.0,4.0
457,True,0.064892925,Coh2,0.075,0.0,0.15,0.12,0.0,0.00931773,0.338912632,0.0,0.0,1.0
458,False,0.0973394,Coh2,0.175,0.3177966,0.25,0.32,0.066666667,0.0118178,0.712571579,0.0,1.0,1.0
459,False,0.254237275,Coh2,0.25,0.522041775,0.4,0.36,0.066666667,0.0125351,0.755771579,0.0,1.0,2.0
460,False,0.155521,Coh2,0.075,0.0,0.15,0.12,0.0,1.0,6.38947E-4,1.0,0.0,3.0
461,False,0.146771025,Coh2,0.15,0.273722625,0.1,0.16,0.133333333,0.0125807,0.334682105,0.0,1.0,4.0
462,True,0.125944575,Coh2,0.125,0.33333335,0.05,0.08,0.133333333,0.00468002,0.449841053,0.0,1.0,5.0
463,False,0.0973394,Coh2,0.125,0.0,0.25,0.64,0.0,0.0275212,0.611967368,0.0,0.0,1.0
464,True,0.084745775,Coh2,0.05,0.0,0.1,0.08,0.0,0.00334392,0.62958,0.0,0.0,2.0
465,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
466,True,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
467,False,0.15356265,Coh1,0.15,0.753012075,0.2,0.56,0.066666667,0.113808,0.129488421,1.0,1.0,1.0
468,False,0.243348475,Coh1,0.35,0.0,0.7,0.92,0.0,0.0239792,1.0,1.0,1.0,2.0
469,False,0.056497175,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
470,True,0.3888025,Coh1,0.65,0.8591065,0.45,0.76,0.566666667,0.0212445,0.941421053,0.0,1.0,4.0
471,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
472,False,0.0921376,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,0.001886316,0.0,0.0,1.0
473,False,0.032446475,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
474,False,0.11299435,Coh1,0.15,0.174013925,0.15,0.24,0.1,0.0190452,0.331621053,1.0,1.0,3.0
475,False,0.0,Coh1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
476,False,0.146771025,Coh1,0.175,0.273722625,0.1,0.12,0.166666667,0.0187169,0.168718947,0.0,1.0,5.0
477,False,0.188916875,Coh1,0.05,0.0,0.1,0.08,0.0,1.0,0.001090526,0.0,0.0,6.0
478,False,0.319148925,Coh1,0.05,0.0,0.1,0.08,0.0,0.00842719,0.249817895,0.0,0.0,7.0
479,True,0.064892925,Coh2,0.075,0.0,0.15,0.48,0.0,0.0436942,0.289090526,0.0,0.0,1.0
480,False,0.06142505,Coh1,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
481,False,0.0486697,Coh1,0.125,0.1588983,0.1,0.12,0.1,0.0113868,0.277328421,0.0,1.0,2.0
482,False,0.084745775,Coh1,0.075,0.116009275,0.1,0.12,0.033333333,0.00475342,0.664342105,0.0,0.0,3.0
